atleast,agglevel,clusters,method,dimension,TotalSum,AlphaGeo
AtLeastIn1,Genus,Cluster25,Medoid,df_LatDephtDistance,236983.295400444,0
AtLeastIn1,Genus,Cluster25,Medoid,df_AbioticsDistance,234889.31314749,0
AtLeastIn1,Genus,Cluster26,Ward,df_LatDephtDistance,127166.218515001,0
AtLeastIn1,Genus,Cluster26,Ward,df_AbioticsDistance,125675.093340193,0
AtLeastIn1,Genus,Cluster26,Medoid,df_LatDephtDistance,236295.603570441,0
AtLeastIn1,Genus,Cluster26,Medoid,df_AbioticsDistance,234207.227629733,0
AtLeastIn1,Genus,Cluster27,Ward,df_LatDephtDistance,122383.534077741,0
AtLeastIn1,Genus,Cluster27,Ward,df_AbioticsDistance,120849.341594295,0
AtLeastIn1,Genus,Cluster27,Medoid,df_LatDephtDistance,233834.369532338,0
AtLeastIn1,Genus,Cluster27,Medoid,df_AbioticsDistance,231978.739635229,0
AtLeastIn1,Genus,Cluster28,Ward,df_LatDephtDistance,121886.933077741,0
AtLeastIn1,Genus,Cluster28,Ward,df_AbioticsDistance,120347.939307864,0
AtLeastIn1,Genus,Cluster28,Medoid,df_LatDephtDistance,211976.278525208,0
AtLeastIn1,Genus,Cluster28,Medoid,df_AbioticsDistance,209988.659419208,0
AtLeastIn1,Genus,Cluster29,Ward,df_LatDephtDistance,118556.888726467,0
AtLeastIn1,Genus,Cluster29,Ward,df_AbioticsDistance,117459.378671879,0
AtLeastIn1,Genus,Cluster29,Medoid,df_LatDephtDistance,207457.08519213,0
AtLeastIn1,Genus,Cluster29,Medoid,df_AbioticsDistance,205665.538188486,0
AtLeastIn1,Genus,Cluster30,Ward,df_LatDephtDistance,117354.885676432,0
AtLeastIn1,Genus,Cluster30,Ward,df_AbioticsDistance,116731.749612015,0
AtLeastIn1,Genus,Cluster30,Medoid,df_LatDephtDistance,206819.976609633,0
AtLeastIn1,Genus,Cluster30,Medoid,df_AbioticsDistance,205040.75470852,0
AtLeastIn1,Genus,Cluster31,Ward,df_LatDephtDistance,115699.075937359,0
AtLeastIn1,Genus,Cluster31,Ward,df_AbioticsDistance,115088.625505964,0
AtLeastIn1,Genus,Cluster31,Medoid,df_LatDephtDistance,206385.774084168,0
AtLeastIn1,Genus,Cluster31,Medoid,df_AbioticsDistance,204603.761331681,0
AtLeastIn1,Genus,Cluster32,Ward,df_LatDephtDistance,83431.4575795138,0
AtLeastIn1,Genus,Cluster32,Ward,df_AbioticsDistance,82901.580737666,0
AtLeastIn1,Genus,Cluster32,Medoid,df_LatDephtDistance,206032.258518884,0
AtLeastIn1,Genus,Cluster32,Medoid,df_AbioticsDistance,204259.613065816,0
AtLeastIn1,Genus,Cluster33,Ward,df_LatDephtDistance,82180.2954737365,0
AtLeastIn1,Genus,Cluster33,Ward,df_AbioticsDistance,81650.9410703076,0
AtLeastIn1,Genus,Cluster33,Medoid,df_LatDephtDistance,205472.669910665,0
AtLeastIn1,Genus,Cluster33,Medoid,df_AbioticsDistance,203695.54385221,0
AtLeastIn1,Genus,Cluster34,Ward,df_LatDephtDistance,81928.7879427171,0
AtLeastIn1,Genus,Cluster34,Ward,df_AbioticsDistance,81400.4235686395,0
AtLeastIn1,Genus,Cluster34,Medoid,df_LatDephtDistance,205203.831654418,0
AtLeastIn1,Genus,Cluster34,Medoid,df_AbioticsDistance,203461.920325169,0
AtLeastIn1,Genus,Cluster35,Ward,df_LatDephtDistance,81630.2248666568,0
AtLeastIn1,Genus,Cluster35,Ward,df_AbioticsDistance,81102.6634055872,0
AtLeastIn1,Genus,Cluster35,Medoid,df_LatDephtDistance,204357.42352938,0
AtLeastIn1,Genus,Cluster35,Medoid,df_AbioticsDistance,202613.126535923,0
AtLeastIn1,Genus,Cluster36,Ward,df_LatDephtDistance,70893.9839971768,0
AtLeastIn1,Genus,Cluster36,Ward,df_AbioticsDistance,70367.2859093632,0
AtLeastIn1,Genus,Cluster36,Medoid,df_LatDephtDistance,199136.287322654,0
AtLeastIn1,Genus,Cluster36,Medoid,df_AbioticsDistance,197405.237530266,0
AtLeastIn1,Genus,Cluster37,Ward,df_LatDephtDistance,70294.5921749819,0
AtLeastIn1,Genus,Cluster37,Ward,df_AbioticsDistance,69790.8942682651,0
AtLeastIn1,Genus,Cluster37,Medoid,df_LatDephtDistance,198455.97178707,0
AtLeastIn1,Genus,Cluster37,Medoid,df_AbioticsDistance,196723.731699712,0
AtLeastIn1,Genus,Cluster38,Ward,df_LatDephtDistance,70139.8653013991,0
AtLeastIn1,Genus,Cluster38,Ward,df_AbioticsDistance,69686.1265935847,0
AtLeastIn1,Genus,Cluster38,Medoid,df_LatDephtDistance,197268.254173205,0
AtLeastIn1,Genus,Cluster38,Medoid,df_AbioticsDistance,195530.722800888,0
AtLeastIn1,Genus,Cluster39,Ward,df_LatDephtDistance,69774.0356759343,0
AtLeastIn1,Genus,Cluster39,Ward,df_AbioticsDistance,69318.0446398088,0
AtLeastIn1,Genus,Cluster39,Medoid,df_LatDephtDistance,193237.057061853,0
AtLeastIn1,Genus,Cluster39,Medoid,df_AbioticsDistance,191528.152421712,0
AtLeastIn1,Genus,Cluster40,Ward,df_LatDephtDistance,68524.9285441121,0
AtLeastIn1,Genus,Cluster40,Ward,df_AbioticsDistance,68064.3215916339,0
AtLeastIn1,Genus,Cluster40,Medoid,df_LatDephtDistance,188527.765394218,0
AtLeastIn1,Genus,Cluster40,Medoid,df_AbioticsDistance,186999.176068781,0
AtLeastIn1,Genus,Cluster41,Ward,df_LatDephtDistance,66957.3466818139,0
AtLeastIn1,Genus,Cluster41,Ward,df_AbioticsDistance,66488.4236427813,0
AtLeastIn1,Genus,Cluster41,Medoid,df_LatDephtDistance,188374.781894218,0
AtLeastIn1,Genus,Cluster41,Medoid,df_AbioticsDistance,186845.07125876,0
AtLeastIn1,Genus,Cluster42,Ward,df_LatDephtDistance,66684.489615051,0
AtLeastIn1,Genus,Cluster42,Ward,df_AbioticsDistance,66230.9210079848,0
AtLeastIn1,Genus,Cluster42,Medoid,df_LatDephtDistance,187876.784760521,0
AtLeastIn1,Genus,Cluster42,Medoid,df_AbioticsDistance,186345.082447749,0
AtLeastIn1,Genus,Cluster43,Ward,df_LatDephtDistance,66612.1414709058,0
AtLeastIn1,Genus,Cluster43,Ward,df_AbioticsDistance,66159.3739481116,0
AtLeastIn1,Genus,Cluster43,Medoid,df_LatDephtDistance,185697.426340265,0
AtLeastIn1,Genus,Cluster43,Medoid,df_AbioticsDistance,184143.99378988,0
AtLeastIn1,Genus,Cluster44,Ward,df_LatDephtDistance,65992.5433841072,0
AtLeastIn1,Genus,Cluster44,Ward,df_AbioticsDistance,65537.3537782869,0
AtLeastIn1,Genus,Cluster44,Medoid,df_LatDephtDistance,176833.463786649,0
AtLeastIn1,Genus,Cluster44,Medoid,df_AbioticsDistance,175221.793964834,0
AtLeastIn1,Genus,Cluster45,Ward,df_LatDephtDistance,65688.4246841072,0
AtLeastIn1,Genus,Cluster45,Ward,df_AbioticsDistance,65230.1494015484,0
AtLeastIn1,Genus,Cluster45,Medoid,df_LatDephtDistance,176862.938654102,0
AtLeastIn1,Genus,Cluster45,Medoid,df_AbioticsDistance,175253.459228555,0
AtLeastIn1,Genus,Cluster46,Ward,df_LatDephtDistance,64261.4169987376,0
AtLeastIn1,Genus,Cluster46,Ward,df_AbioticsDistance,63832.3688453371,0
AtLeastIn1,Genus,Cluster46,Medoid,df_LatDephtDistance,176651.884288664,0
AtLeastIn1,Genus,Cluster46,Medoid,df_AbioticsDistance,175043.780787361,0
AtLeastIn1,Genus,Cluster47,Ward,df_LatDephtDistance,63571.4598043261,0
AtLeastIn1,Genus,Cluster47,Ward,df_AbioticsDistance,63144.8812546063,0
AtLeastIn1,Genus,Cluster47,Medoid,df_LatDephtDistance,175268.42349291,0
AtLeastIn1,Genus,Cluster47,Medoid,df_AbioticsDistance,173898.528432735,0
AtLeastIn1,Genus,Cluster48,Ward,df_LatDephtDistance,63440.3354097026,0
AtLeastIn1,Genus,Cluster48,Ward,df_AbioticsDistance,63029.2094077441,0
AtLeastIn1,Genus,Cluster48,Medoid,df_LatDephtDistance,175237.387493082,0
AtLeastIn1,Genus,Cluster48,Medoid,df_AbioticsDistance,173868.240000953,0
AtLeastIn1,Genus,Cluster49,Ward,df_LatDephtDistance,53433.0289444878,0
AtLeastIn1,Genus,Cluster49,Ward,df_AbioticsDistance,52916.5394125742,0
AtLeastIn1,Genus,Cluster49,Medoid,df_LatDephtDistance,170735.28308245,0
AtLeastIn1,Genus,Cluster49,Medoid,df_AbioticsDistance,169397.056318774,0
AtLeastIn1,Genus,Cluster50,Ward,df_LatDephtDistance,52726.5520895037,0
AtLeastIn1,Genus,Cluster50,Ward,df_AbioticsDistance,52208.6695329321,0
AtLeastIn1,Genus,Cluster50,Medoid,df_LatDephtDistance,167826.644928146,0
AtLeastIn1,Genus,Cluster50,Medoid,df_AbioticsDistance,166456.933155565,0
AtLeastIn1,Species,Cluster01,Ward,df_LatDephtDistance,4727427.47974437,0
AtLeastIn1,Species,Cluster01,Ward,df_AbioticsDistance,4700037.26008162,0
AtLeastIn1,Species,Cluster01,Medoid,df_LatDephtDistance,4727427.47974437,0
AtLeastIn1,Species,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162,0
AtLeastIn1,Species,Cluster02,Ward,df_LatDephtDistance,1811422.73011821,0
AtLeastIn1,Species,Cluster02,Ward,df_AbioticsDistance,1787203.89625903,0
AtLeastIn1,Species,Cluster02,Medoid,df_LatDephtDistance,1887815.2113689,0
AtLeastIn1,Species,Cluster02,Medoid,df_AbioticsDistance,1863353.39710983,0
AtLeastIn1,Species,Cluster03,Ward,df_LatDephtDistance,1474678.21963063,0
AtLeastIn1,Species,Cluster03,Ward,df_AbioticsDistance,1461887.16091364,0
AtLeastIn1,Species,Cluster03,Medoid,df_LatDephtDistance,1548611.04922811,0
AtLeastIn1,Species,Cluster03,Medoid,df_AbioticsDistance,1524704.49676677,0
AtLeastIn1,Species,Cluster04,Ward,df_LatDephtDistance,765602.046569965,0
AtLeastIn1,Species,Cluster04,Ward,df_AbioticsDistance,752824.351612489,0
AtLeastIn1,Species,Cluster04,Medoid,df_LatDephtDistance,1150564.13428109,0
AtLeastIn1,Species,Cluster04,Medoid,df_AbioticsDistance,1126744.04819525,0
AtLeastIn1,Species,Cluster05,Ward,df_LatDephtDistance,699335.352948439,0
AtLeastIn1,Species,Cluster05,Ward,df_AbioticsDistance,685854.119014348,0
AtLeastIn1,Species,Cluster05,Medoid,df_LatDephtDistance,942619.450591787,0
AtLeastIn1,Species,Cluster05,Medoid,df_AbioticsDistance,932484.455526858,0
AtLeastIn1,Species,Cluster06,Ward,df_LatDephtDistance,675197.746290431,0
AtLeastIn1,Species,Cluster06,Ward,df_AbioticsDistance,664120.951279947,0
AtLeastIn1,Species,Cluster06,Medoid,df_LatDephtDistance,710420.77726035,0
AtLeastIn1,Species,Cluster06,Medoid,df_AbioticsDistance,703754.0082805,0
AtLeastIn1,Species,Cluster07,Ward,df_LatDephtDistance,388578.698449236,0
AtLeastIn1,Species,Cluster07,Ward,df_AbioticsDistance,376928.625970815,0
AtLeastIn1,Species,Cluster07,Medoid,df_LatDephtDistance,695597.688366047,0
AtLeastIn1,Species,Cluster07,Medoid,df_AbioticsDistance,688983.13214674,0
AtLeastIn1,Species,Cluster08,Ward,df_LatDephtDistance,335450.09665685,0
AtLeastIn1,Species,Cluster08,Ward,df_AbioticsDistance,326809.944450604,0
AtLeastIn1,Species,Cluster08,Medoid,df_LatDephtDistance,565569.475641015,0
AtLeastIn1,Species,Cluster08,Medoid,df_AbioticsDistance,560179.442138392,0
AtLeastIn1,Species,Cluster09,Ward,df_LatDephtDistance,309881.47020812,0
AtLeastIn1,Species,Cluster09,Ward,df_AbioticsDistance,304569.358408985,0
AtLeastIn1,Species,Cluster09,Medoid,df_LatDephtDistance,539585.081040354,0
AtLeastIn1,Species,Cluster09,Medoid,df_AbioticsDistance,535484.24716777,0
AtLeastIn1,Species,Cluster10,Ward,df_LatDephtDistance,299030.447588074,0
AtLeastIn1,Species,Cluster10,Ward,df_AbioticsDistance,294608.663399435,0
AtLeastIn1,Species,Cluster10,Medoid,df_LatDephtDistance,535336.691419475,0
AtLeastIn1,Species,Cluster10,Medoid,df_AbioticsDistance,531197.068334428,0
AtLeastIn1,Species,Cluster11,Ward,df_LatDephtDistance,192312.907145268,0
AtLeastIn1,Species,Cluster11,Ward,df_AbioticsDistance,187958.150042392,0
AtLeastIn1,Species,Cluster11,Medoid,df_LatDephtDistance,439518.390038425,0
AtLeastIn1,Species,Cluster11,Medoid,df_AbioticsDistance,436131.915902824,0
AtLeastIn1,Species,Cluster12,Ward,df_LatDephtDistance,183657.680681108,0
AtLeastIn1,Species,Cluster12,Ward,df_AbioticsDistance,179250.976442556,0
AtLeastIn1,Species,Cluster12,Medoid,df_LatDephtDistance,428053.999139228,0
AtLeastIn1,Species,Cluster12,Medoid,df_AbioticsDistance,424950.561731434,0
AtLeastIn1,Species,Cluster13,Ward,df_LatDephtDistance,165590.673605003,0
AtLeastIn1,Species,Cluster13,Ward,df_AbioticsDistance,161653.136662332,0
AtLeastIn1,Species,Cluster13,Medoid,df_LatDephtDistance,375923.271058447,0
AtLeastIn1,Species,Cluster13,Medoid,df_AbioticsDistance,372873.03570302,0
AtLeastIn1,Species,Cluster14,Ward,df_LatDephtDistance,159003.421878008,0
AtLeastIn1,Species,Cluster14,Ward,df_AbioticsDistance,156174.698543441,0
AtLeastIn1,Species,Cluster14,Medoid,df_LatDephtDistance,340626.250682817,0
AtLeastIn1,Species,Cluster14,Medoid,df_AbioticsDistance,337302.049706842,0
AtLeastIn1,Species,Cluster15,Ward,df_LatDephtDistance,156314.952203621,0
AtLeastIn1,Species,Cluster15,Ward,df_AbioticsDistance,153466.9447404,0
AtLeastIn1,Species,Cluster15,Medoid,df_LatDephtDistance,330369.357076187,0
AtLeastIn1,Species,Cluster15,Medoid,df_AbioticsDistance,327266.166427087,0
AtLeastIn1,Species,Cluster16,Ward,df_LatDephtDistance,153440.796287608,0
AtLeastIn1,Species,Cluster16,Ward,df_AbioticsDistance,150601.455027163,0
AtLeastIn1,Species,Cluster16,Medoid,df_LatDephtDistance,329534.07910684,0
AtLeastIn1,Species,Cluster16,Medoid,df_AbioticsDistance,326425.574605924,0
AtLeastIn1,Species,Cluster17,Ward,df_LatDephtDistance,150740.502830844,0
AtLeastIn1,Species,Cluster17,Ward,df_AbioticsDistance,147896.130615877,0
AtLeastIn1,Species,Cluster17,Medoid,df_LatDephtDistance,325889.435660406,0
AtLeastIn1,Species,Cluster17,Medoid,df_AbioticsDistance,322760.943582994,0
AtLeastIn1,Species,Cluster18,Ward,df_LatDephtDistance,147300.7325412,0
AtLeastIn1,Species,Cluster18,Ward,df_AbioticsDistance,144602.28546525,0
AtLeastIn1,Species,Cluster18,Medoid,df_LatDephtDistance,322631.112202619,0
AtLeastIn1,Species,Cluster18,Medoid,df_AbioticsDistance,319830.151958449,0
AtLeastIn1,Species,Cluster19,Ward,df_LatDephtDistance,143024.14623241,0
AtLeastIn1,Species,Cluster19,Ward,df_AbioticsDistance,141513.452901846,0
AtLeastIn1,Species,Cluster19,Medoid,df_LatDephtDistance,321769.924833529,0
AtLeastIn1,Species,Cluster19,Medoid,df_AbioticsDistance,318984.616752165,0
AtLeastIn1,Species,Cluster20,Ward,df_LatDephtDistance,128626.615503534,0
AtLeastIn1,Species,Cluster20,Ward,df_AbioticsDistance,127059.103971597,0
AtLeastIn1,Species,Cluster20,Medoid,df_LatDephtDistance,314426.944945571,0
AtLeastIn1,Species,Cluster20,Medoid,df_AbioticsDistance,311571.491006638,0
AtLeastIn1,Species,Cluster21,Ward,df_LatDephtDistance,125348.300544193,0
AtLeastIn1,Species,Cluster21,Ward,df_AbioticsDistance,123850.103303642,0
AtLeastIn1,Species,Cluster21,Medoid,df_LatDephtDistance,297315.117807234,0
AtLeastIn1,Species,Cluster21,Medoid,df_AbioticsDistance,295269.082391561,0
AtLeastIn1,Species,Cluster22,Ward,df_LatDephtDistance,124082.516054555,0
AtLeastIn1,Species,Cluster22,Ward,df_AbioticsDistance,122571.002685837,0
AtLeastIn1,Species,Cluster22,Medoid,df_LatDephtDistance,301269.99212288,0
AtLeastIn1,Species,Cluster22,Medoid,df_AbioticsDistance,298828.519633777,0
AtLeastIn1,Species,Cluster23,Ward,df_LatDephtDistance,121872.161728619,0
AtLeastIn1,Species,Cluster23,Ward,df_AbioticsDistance,120352.10474108,0
AtLeastIn1,Species,Cluster23,Medoid,df_LatDephtDistance,300878.732653706,0
AtLeastIn1,Species,Cluster23,Medoid,df_AbioticsDistance,298435.146876018,0
AtLeastIn1,Species,Cluster24,Ward,df_LatDephtDistance,121062.392869745,0
AtLeastIn1,Species,Cluster24,Ward,df_AbioticsDistance,119534.952570931,0
AtLeastIn1,Species,Cluster24,Medoid,df_LatDephtDistance,285454.22872326,0
AtLeastIn1,Species,Cluster24,Medoid,df_AbioticsDistance,282931.369513114,0
AtLeastIn1,Species,Cluster25,Ward,df_LatDephtDistance,116907.275067143,0
AtLeastIn1,Species,Cluster25,Ward,df_AbioticsDistance,115982.369920983,0
AtLeastIn1,Species,Cluster25,Medoid,df_LatDephtDistance,284966.858351661,0
AtLeastIn1,Species,Cluster25,Medoid,df_AbioticsDistance,282475.294893246,0
AtLeastIn1,Species,Cluster26,Ward,df_LatDephtDistance,115546.161366824,0
AtLeastIn1,Species,Cluster26,Ward,df_AbioticsDistance,114624.475534953,0
AtLeastIn1,Species,Cluster26,Medoid,df_LatDephtDistance,284266.694085125,0
AtLeastIn1,Species,Cluster26,Medoid,df_AbioticsDistance,281781.422267074,0
AtLeastIn1,Species,Cluster27,Ward,df_LatDephtDistance,113827.220402671,0
AtLeastIn1,Species,Cluster27,Ward,df_AbioticsDistance,113028.270646729,0
AtLeastIn1,Species,Cluster27,Medoid,df_LatDephtDistance,260714.259311188,0
AtLeastIn1,Species,Cluster27,Medoid,df_AbioticsDistance,258739.436929035,0
AtLeastIn1,Species,Cluster28,Ward,df_LatDephtDistance,113330.619402671,0
AtLeastIn1,Species,Cluster28,Ward,df_AbioticsDistance,112526.868360298,0
AtLeastIn1,Species,Cluster28,Medoid,df_LatDephtDistance,253436.560887042,0
AtLeastIn1,Species,Cluster28,Medoid,df_AbioticsDistance,251442.027951846,0
AtLeastIn1,Species,Cluster29,Ward,df_LatDephtDistance,111555.301309041,0
AtLeastIn1,Species,Cluster29,Ward,df_AbioticsDistance,111002.988514229,0
AtLeastIn1,Species,Cluster29,Medoid,df_LatDephtDistance,252527.764856322,0
AtLeastIn1,Species,Cluster29,Medoid,df_AbioticsDistance,250556.903432106,0
AtLeastIn1,Species,Cluster30,Ward,df_LatDephtDistance,110304.139203264,0
AtLeastIn1,Species,Cluster30,Ward,df_AbioticsDistance,109752.348846871,0
AtLeastIn1,Species,Cluster30,Medoid,df_LatDephtDistance,244056.751679344,0
AtLeastIn1,Species,Cluster30,Medoid,df_AbioticsDistance,242044.817760702,0
AtLeastIn1,Species,Cluster31,Ward,df_LatDephtDistance,108892.513076394,0
AtLeastIn1,Species,Cluster31,Ward,df_AbioticsDistance,108415.958894214,0
AtLeastIn1,Species,Cluster31,Medoid,df_LatDephtDistance,243839.723605179,0
AtLeastIn1,Species,Cluster31,Medoid,df_AbioticsDistance,241824.348915042,0
AtLeastIn1,Species,Cluster32,Ward,df_LatDephtDistance,79089.4698450576,0
AtLeastIn1,Species,Cluster32,Ward,df_AbioticsDistance,78712.9220297548,0
AtLeastIn1,Species,Cluster32,Medoid,df_LatDephtDistance,221981.632598049,0
AtLeastIn1,Species,Cluster32,Medoid,df_AbioticsDistance,219834.268699022,0
AtLeastIn1,Species,Cluster33,Ward,df_LatDephtDistance,78765.2680846738,0
AtLeastIn1,Species,Cluster33,Ward,df_AbioticsDistance,78404.3766857112,0
AtLeastIn1,Species,Cluster33,Medoid,df_LatDephtDistance,221682.497998049,0
AtLeastIn1,Species,Cluster33,Medoid,df_AbioticsDistance,219531.668677075,0
AtLeastIn1,Species,Cluster34,Ward,df_LatDephtDistance,78166.1385938218,0
AtLeastIn1,Species,Cluster34,Ward,df_AbioticsDistance,77838.5959588156,0
AtLeastIn1,Species,Cluster34,Medoid,df_LatDephtDistance,221110.677883062,0
AtLeastIn1,Species,Cluster34,Medoid,df_AbioticsDistance,218956.091718236,0
AtLeastIn1,Species,Cluster35,Ward,df_LatDephtDistance,77605.3614717043,0
AtLeastIn1,Species,Cluster35,Ward,df_AbioticsDistance,77273.5598831214,0
AtLeastIn1,Species,Cluster35,Medoid,df_LatDephtDistance,220620.07361423,0
AtLeastIn1,Species,Cluster35,Medoid,df_AbioticsDistance,218527.622652631,0
AtLeastIn1,Species,Cluster36,Ward,df_LatDephtDistance,76021.5113328354,0
AtLeastIn1,Species,Cluster36,Ward,df_AbioticsDistance,75682.3831707033,0
AtLeastIn1,Species,Cluster36,Medoid,df_LatDephtDistance,220048.253499243,0
AtLeastIn1,Species,Cluster36,Medoid,df_AbioticsDistance,217952.045693793,0
AtLeastIn1,Species,Cluster37,Ward,df_LatDephtDistance,75770.003801816,0
AtLeastIn1,Species,Cluster37,Ward,df_AbioticsDistance,75431.8656690352,0
AtLeastIn1,Species,Cluster37,Medoid,df_LatDephtDistance,219895.269999242,0
AtLeastIn1,Species,Cluster37,Medoid,df_AbioticsDistance,217797.940883771,0
AtLeastIn1,Species,Cluster38,Ward,df_LatDephtDistance,74645.1265446514,0
AtLeastIn1,Species,Cluster38,Ward,df_AbioticsDistance,74343.365019253,0
AtLeastIn1,Species,Cluster38,Medoid,df_LatDephtDistance,219434.55886716,0
AtLeastIn1,Species,Cluster38,Medoid,df_AbioticsDistance,217387.221211766,0
AtLeastIn1,Species,Cluster39,Ward,df_LatDephtDistance,74482.2422877149,0
AtLeastIn1,Species,Cluster39,Ward,df_AbioticsDistance,74179.374301906,0
AtLeastIn1,Species,Cluster39,Medoid,df_LatDephtDistance,214213.422660434,0
AtLeastIn1,Species,Cluster39,Medoid,df_AbioticsDistance,212179.332206109,0
AtLeastIn1,Species,Cluster40,Ward,df_LatDephtDistance,74116.4126622501,0
AtLeastIn1,Species,Cluster40,Ward,df_AbioticsDistance,73811.29234813,0
AtLeastIn1,Species,Cluster40,Medoid,df_LatDephtDistance,213367.014535396,0
AtLeastIn1,Species,Cluster40,Medoid,df_AbioticsDistance,211330.538416862,0
AtLeastIn1,Species,Cluster41,Ward,df_LatDephtDistance,73933.7377540968,0
AtLeastIn1,Species,Cluster41,Ward,df_AbioticsDistance,73690.7155380504,0
AtLeastIn1,Species,Cluster41,Medoid,df_LatDephtDistance,212274.071287966,0
AtLeastIn1,Species,Cluster41,Medoid,df_AbioticsDistance,210444.776146284,0
AtLeastIn1,Species,Cluster42,Ward,df_LatDephtDistance,73373.6729137157,0
AtLeastIn1,Species,Cluster42,Ward,df_AbioticsDistance,73138.2498914585,0
AtLeastIn1,Species,Cluster42,Medoid,df_LatDephtDistance,211479.300262614,0
AtLeastIn1,Species,Cluster42,Medoid,df_AbioticsDistance,209648.24605629,0
AtLeastIn1,Species,Cluster43,Ward,df_LatDephtDistance,73069.5542137158,0
AtLeastIn1,Species,Cluster43,Ward,df_AbioticsDistance,72831.0455147199,0
AtLeastIn1,Species,Cluster43,Medoid,df_LatDephtDistance,204771.749277449,0
AtLeastIn1,Species,Cluster43,Medoid,df_AbioticsDistance,202875.247611412,0
AtLeastIn1,Species,Cluster44,Ward,df_LatDephtDistance,72546.8966819504,0
AtLeastIn1,Species,Cluster44,Ward,df_AbioticsDistance,72303.0101376085,0
AtLeastIn1,Species,Cluster44,Medoid,df_LatDephtDistance,199288.691180224,0
AtLeastIn1,Species,Cluster44,Medoid,df_AbioticsDistance,197760.082102535,0
AtLeastIn1,Species,Cluster45,Ward,df_LatDephtDistance,71856.939487539,0
AtLeastIn1,Species,Cluster45,Ward,df_AbioticsDistance,71615.5225468777,0
AtLeastIn1,Species,Cluster45,Medoid,df_LatDephtDistance,171121.137452916,0
AtLeastIn1,Species,Cluster45,Medoid,df_AbioticsDistance,170248.70724228,0
AtLeastIn1,Species,Cluster46,Ward,df_LatDephtDistance,71237.3414007404,0
AtLeastIn1,Species,Cluster46,Ward,df_AbioticsDistance,70993.502377053,0
AtLeastIn1,Species,Cluster46,Medoid,df_LatDephtDistance,170614.813206546,0
AtLeastIn1,Species,Cluster46,Medoid,df_AbioticsDistance,169741.731346525,0
AtLeastIn1,Species,Cluster47,Ward,df_LatDephtDistance,70426.5625041255,0
AtLeastIn1,Species,Cluster47,Ward,df_AbioticsDistance,70196.7328238683,0
AtLeastIn1,Species,Cluster47,Medoid,df_LatDephtDistance,170038.29413077,0
AtLeastIn1,Species,Cluster47,Medoid,df_AbioticsDistance,169164.678003027,0
AtLeastIn1,Species,Cluster48,Ward,df_LatDephtDistance,70195.9504922696,0
AtLeastIn1,Species,Cluster48,Ward,df_AbioticsDistance,69965.5303879143,0
AtLeastIn1,Species,Cluster48,Medoid,df_LatDephtDistance,165688.644042283,0
AtLeastIn1,Species,Cluster48,Medoid,df_AbioticsDistance,164869.087847462,0
AtLeastIn1,Species,Cluster49,Ward,df_LatDephtDistance,69649.2077652427,0
AtLeastIn1,Species,Cluster49,Ward,df_AbioticsDistance,69413.3174419229,0
AtLeastIn1,Species,Cluster49,Medoid,df_LatDephtDistance,165425.935130298,0
AtLeastIn1,Species,Cluster49,Medoid,df_AbioticsDistance,164603.056981122,0
AtLeastIn1,Species,Cluster50,Ward,df_LatDephtDistance,61532.3446792419,0
AtLeastIn1,Species,Cluster50,Ward,df_AbioticsDistance,61277.4593907114,0
AtLeastIn1,Species,Cluster50,Medoid,df_LatDephtDistance,163732.895565814,0
AtLeastIn1,Species,Cluster50,Medoid,df_AbioticsDistance,162994.116334082,0
AtLeastIn1,ASV,Cluster01,Ward,df_LatDephtDistance,4727427.47974437,0
AtLeastIn1,ASV,Cluster01,Ward,df_AbioticsDistance,4700037.26008162,0
AtLeastIn1,ASV,Cluster01,Medoid,df_LatDephtDistance,4727427.47974437,0
AtLeastIn1,ASV,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162,0
AtLeastIn1,ASV,Cluster02,Ward,df_LatDephtDistance,3538679.64897496,0
AtLeastIn1,ASV,Cluster02,Ward,df_AbioticsDistance,3534304.04330015,0
AtLeastIn1,ASV,Cluster02,Medoid,df_LatDephtDistance,4159573.01979016,0
AtLeastIn1,ASV,Cluster02,Medoid,df_AbioticsDistance,4136161.33311552,0
AtLeastIn1,ASV,Cluster03,Ward,df_LatDephtDistance,1345333.94573876,0
AtLeastIn1,ASV,Cluster03,Ward,df_AbioticsDistance,1334789.50495945,0
AtLeastIn1,ASV,Cluster03,Medoid,df_LatDephtDistance,4123342.25258858,0
AtLeastIn1,ASV,Cluster03,Medoid,df_AbioticsDistance,4100451.12938696,0
AtLeastIn1,ASV,Cluster04,Ward,df_LatDephtDistance,1144237.9970574,0
AtLeastIn1,ASV,Cluster04,Ward,df_AbioticsDistance,1135173.5011121,0
AtLeastIn1,ASV,Cluster04,Medoid,df_LatDephtDistance,4092082.59814985,0
AtLeastIn1,ASV,Cluster04,Medoid,df_AbioticsDistance,4070039.83696109,0
AtLeastIn1,ASV,Cluster05,Ward,df_LatDephtDistance,1078392.39113589,0
AtLeastIn1,ASV,Cluster05,Ward,df_AbioticsDistance,1068635.98382793,0
AtLeastIn1,ASV,Cluster05,Medoid,df_LatDephtDistance,4060155.49243745,0
AtLeastIn1,ASV,Cluster05,Medoid,df_AbioticsDistance,4039337.79439554,0
AtLeastIn1,ASV,Cluster06,Ward,df_LatDephtDistance,966978.881022308,0
