atleast,agglevel,clusters,method,dimension,TotalSum
AtLeastIn1,Class,Cluster30,Medoid,df_LatDephtDistance,113689.741416269
AtLeastIn1,Class,Cluster30,Medoid,df_AbioticsDistance,108493.374663638
AtLeastIn1,Class,Cluster31,Ward,df_LatDephtDistance,98604.5116473043
AtLeastIn1,Class,Cluster31,Ward,df_AbioticsDistance,93246.1735809338
AtLeastIn1,Class,Cluster31,Medoid,df_LatDephtDistance,107579.636186071
AtLeastIn1,Class,Cluster31,Medoid,df_AbioticsDistance,102857.587591413
AtLeastIn1,Class,Cluster32,Ward,df_LatDephtDistance,94245.9348762086
AtLeastIn1,Class,Cluster32,Ward,df_AbioticsDistance,89261.3984864661
AtLeastIn1,Class,Cluster32,Medoid,df_LatDephtDistance,107435.897311087
AtLeastIn1,Class,Cluster32,Medoid,df_AbioticsDistance,102780.840884357
AtLeastIn1,Class,Cluster33,Ward,df_LatDephtDistance,90549.1571947135
AtLeastIn1,Class,Cluster33,Ward,df_AbioticsDistance,85918.9026446989
AtLeastIn1,Class,Cluster33,Medoid,df_LatDephtDistance,106701.316928245
AtLeastIn1,Class,Cluster33,Medoid,df_AbioticsDistance,102368.38400083
AtLeastIn1,Class,Cluster34,Ward,df_LatDephtDistance,90134.652515179
AtLeastIn1,Class,Cluster34,Ward,df_AbioticsDistance,85612.6497231571
AtLeastIn1,Class,Cluster34,Medoid,df_LatDephtDistance,105667.250377698
AtLeastIn1,Class,Cluster34,Medoid,df_AbioticsDistance,101329.214512306
AtLeastIn1,Class,Cluster35,Ward,df_LatDephtDistance,89852.243977512
AtLeastIn1,Class,Cluster35,Ward,df_AbioticsDistance,85456.588900532
AtLeastIn1,Class,Cluster35,Medoid,df_LatDephtDistance,105446.688005181
AtLeastIn1,Class,Cluster35,Medoid,df_AbioticsDistance,101144.279795214
AtLeastIn1,Class,Cluster36,Ward,df_LatDephtDistance,89679.589453949
AtLeastIn1,Class,Cluster36,Ward,df_AbioticsDistance,85286.725016429
AtLeastIn1,Class,Cluster36,Medoid,df_LatDephtDistance,92798.8850426124
AtLeastIn1,Class,Cluster36,Medoid,df_AbioticsDistance,88497.6227635315
AtLeastIn1,Class,Cluster37,Ward,df_LatDephtDistance,79539.3351228262
AtLeastIn1,Class,Cluster37,Ward,df_AbioticsDistance,75087.2346472493
AtLeastIn1,Class,Cluster37,Medoid,df_LatDephtDistance,83470.7706746394
AtLeastIn1,Class,Cluster37,Medoid,df_AbioticsDistance,79322.135277642
AtLeastIn1,Class,Cluster38,Ward,df_LatDephtDistance,77552.7738338841
AtLeastIn1,Class,Cluster38,Ward,df_AbioticsDistance,73250.4356227479
AtLeastIn1,Class,Cluster38,Medoid,df_LatDephtDistance,83181.5952890938
AtLeastIn1,Class,Cluster38,Medoid,df_AbioticsDistance,79031.8007657373
AtLeastIn1,Class,Cluster39,Ward,df_LatDephtDistance,76966.1350439515
AtLeastIn1,Class,Cluster39,Ward,df_AbioticsDistance,72669.422077297
AtLeastIn1,Class,Cluster39,Medoid,df_LatDephtDistance,81698.5113719934
AtLeastIn1,Class,Cluster39,Medoid,df_AbioticsDistance,77533.5436579666
AtLeastIn1,Class,Cluster40,Ward,df_LatDephtDistance,73544.4308020751
AtLeastIn1,Class,Cluster40,Ward,df_AbioticsDistance,69866.9378583316
AtLeastIn1,Class,Cluster40,Medoid,df_LatDephtDistance,81141.9440334772
AtLeastIn1,Class,Cluster40,Medoid,df_AbioticsDistance,77104.7730761764
AtLeastIn1,Class,Cluster41,Ward,df_LatDephtDistance,71988.2310137791
AtLeastIn1,Class,Cluster41,Ward,df_AbioticsDistance,68307.4468310577
AtLeastIn1,Class,Cluster41,Medoid,df_LatDephtDistance,75810.2516798771
AtLeastIn1,Class,Cluster41,Medoid,df_AbioticsDistance,72001.7191441252
AtLeastIn1,Class,Cluster42,Ward,df_LatDephtDistance,71639.2090052753
AtLeastIn1,Class,Cluster42,Ward,df_AbioticsDistance,68100.8656244063
AtLeastIn1,Class,Cluster42,Medoid,df_LatDephtDistance,75718.9406257612
AtLeastIn1,Class,Cluster42,Medoid,df_AbioticsDistance,71977.2310564976
AtLeastIn1,Class,Cluster43,Ward,df_LatDephtDistance,70953.2207168612
AtLeastIn1,Class,Cluster43,Ward,df_AbioticsDistance,67465.0893823104
AtLeastIn1,Class,Cluster43,Medoid,df_LatDephtDistance,74783.1006609852
AtLeastIn1,Class,Cluster43,Medoid,df_AbioticsDistance,71069.2689138293
AtLeastIn1,Class,Cluster44,Ward,df_LatDephtDistance,70367.1651397523
AtLeastIn1,Class,Cluster44,Ward,df_AbioticsDistance,67214.3801811433
AtLeastIn1,Class,Cluster44,Medoid,df_LatDephtDistance,74768.7148009851
AtLeastIn1,Class,Cluster44,Medoid,df_AbioticsDistance,71054.7649177558
AtLeastIn1,Class,Cluster45,Ward,df_LatDephtDistance,68063.3149572675
AtLeastIn1,Class,Cluster45,Ward,df_AbioticsDistance,65085.4642385114
AtLeastIn1,Class,Cluster45,Medoid,df_LatDephtDistance,74626.1318529525
AtLeastIn1,Class,Cluster45,Medoid,df_AbioticsDistance,70991.9271631042
AtLeastIn1,Class,Cluster46,Ward,df_LatDephtDistance,67799.6561940776
AtLeastIn1,Class,Cluster46,Ward,df_AbioticsDistance,64958.3195228508
AtLeastIn1,Class,Cluster46,Medoid,df_LatDephtDistance,74518.4590895031
AtLeastIn1,Class,Cluster46,Medoid,df_AbioticsDistance,70937.0256999345
AtLeastIn1,Class,Cluster47,Ward,df_LatDephtDistance,53978.6019722689
AtLeastIn1,Class,Cluster47,Ward,df_AbioticsDistance,51180.9652381996
AtLeastIn1,Class,Cluster47,Medoid,df_LatDephtDistance,74431.0317975031
AtLeastIn1,Class,Cluster47,Medoid,df_AbioticsDistance,70848.5575750853
AtLeastIn1,Class,Cluster48,Ward,df_LatDephtDistance,53389.6949746771
AtLeastIn1,Class,Cluster48,Ward,df_AbioticsDistance,50721.3809313676
AtLeastIn1,Class,Cluster48,Medoid,df_LatDephtDistance,73885.1110774208
AtLeastIn1,Class,Cluster48,Medoid,df_AbioticsDistance,70297.6903069956
AtLeastIn1,Class,Cluster49,Ward,df_LatDephtDistance,53296.2882297069
AtLeastIn1,Class,Cluster49,Ward,df_AbioticsDistance,50639.1778250196
AtLeastIn1,Class,Cluster49,Medoid,df_LatDephtDistance,69797.2719407782
AtLeastIn1,Class,Cluster49,Medoid,df_AbioticsDistance,66296.5032984081
AtLeastIn1,Class,Cluster50,Ward,df_LatDephtDistance,52732.5032897463
AtLeastIn1,Class,Cluster50,Ward,df_AbioticsDistance,50295.8294464039
AtLeastIn1,Class,Cluster50,Medoid,df_LatDephtDistance,70025.817882675
AtLeastIn1,Class,Cluster50,Medoid,df_AbioticsDistance,66464.6535655096
AtLeastIn1,Order,Cluster01,Ward,df_LatDephtDistance,4850881.03217741
AtLeastIn1,Order,Cluster01,Ward,df_AbioticsDistance,4700037.26008162
AtLeastIn1,Order,Cluster01,Medoid,df_LatDephtDistance,4850881.03217741
AtLeastIn1,Order,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162
AtLeastIn1,Order,Cluster02,Ward,df_LatDephtDistance,1912643.60134617
AtLeastIn1,Order,Cluster02,Ward,df_AbioticsDistance,1818551.19147474
AtLeastIn1,Order,Cluster02,Medoid,df_LatDephtDistance,1807623.753931
AtLeastIn1,Order,Cluster02,Medoid,df_AbioticsDistance,1694428.33686007
AtLeastIn1,Order,Cluster03,Ward,df_LatDephtDistance,1591745.64155629
AtLeastIn1,Order,Cluster03,Ward,df_AbioticsDistance,1533211.97393932
AtLeastIn1,Order,Cluster03,Medoid,df_LatDephtDistance,1522645.52213894
AtLeastIn1,Order,Cluster03,Medoid,df_AbioticsDistance,1461625.57543121
AtLeastIn1,Order,Cluster04,Ward,df_LatDephtDistance,1533356.92907669
AtLeastIn1,Order,Cluster04,Ward,df_AbioticsDistance,1474214.4579978
AtLeastIn1,Order,Cluster04,Medoid,df_LatDephtDistance,832088.551646081
AtLeastIn1,Order,Cluster04,Medoid,df_AbioticsDistance,781277.708557617
AtLeastIn1,Order,Cluster05,Ward,df_LatDephtDistance,717938.310190908
AtLeastIn1,Order,Cluster05,Ward,df_AbioticsDistance,665373.520338145
AtLeastIn1,Order,Cluster05,Medoid,df_LatDephtDistance,575438.309356188
AtLeastIn1,Order,Cluster05,Medoid,df_AbioticsDistance,532770.423872387
AtLeastIn1,Order,Cluster06,Ward,df_LatDephtDistance,667744.796382108
AtLeastIn1,Order,Cluster06,Ward,df_AbioticsDistance,632033.99283891
AtLeastIn1,Order,Cluster06,Medoid,df_LatDephtDistance,483787.420507692
AtLeastIn1,Order,Cluster06,Medoid,df_AbioticsDistance,445366.180396969
AtLeastIn1,Order,Cluster07,Ward,df_LatDephtDistance,642125.483437
AtLeastIn1,Order,Cluster07,Ward,df_AbioticsDistance,611159.293598968
AtLeastIn1,Order,Cluster07,Medoid,df_LatDephtDistance,437041.469606333
AtLeastIn1,Order,Cluster07,Medoid,df_AbioticsDistance,410878.871917807
AtLeastIn1,Order,Cluster08,Ward,df_LatDephtDistance,423442.171410513
AtLeastIn1,Order,Cluster08,Ward,df_AbioticsDistance,400656.015243934
AtLeastIn1,Order,Cluster08,Medoid,df_LatDephtDistance,384681.530710311
AtLeastIn1,Order,Cluster08,Medoid,df_AbioticsDistance,363311.571047087
AtLeastIn1,Order,Cluster09,Ward,df_LatDephtDistance,420097.061935073
AtLeastIn1,Order,Cluster09,Ward,df_AbioticsDistance,397321.807265629
AtLeastIn1,Order,Cluster09,Medoid,df_LatDephtDistance,365712.562374499
AtLeastIn1,Order,Cluster09,Medoid,df_AbioticsDistance,348920.260765121
AtLeastIn1,Order,Cluster10,Ward,df_LatDephtDistance,405832.729662346
AtLeastIn1,Order,Cluster10,Ward,df_AbioticsDistance,386463.15741107
AtLeastIn1,Order,Cluster10,Medoid,df_LatDephtDistance,338824.176757681
AtLeastIn1,Order,Cluster10,Medoid,df_AbioticsDistance,323561.730775486
AtLeastIn1,Order,Cluster11,Ward,df_LatDephtDistance,334988.191512634
AtLeastIn1,Order,Cluster11,Ward,df_AbioticsDistance,316145.844304829
AtLeastIn1,Order,Cluster11,Medoid,df_LatDephtDistance,272869.04616433
AtLeastIn1,Order,Cluster11,Medoid,df_AbioticsDistance,257994.285701423
AtLeastIn1,Order,Cluster12,Ward,df_LatDephtDistance,324450.578530051
AtLeastIn1,Order,Cluster12,Ward,df_AbioticsDistance,308078.532394725
AtLeastIn1,Order,Cluster12,Medoid,df_LatDephtDistance,269019.960831427
AtLeastIn1,Order,Cluster12,Medoid,df_AbioticsDistance,254810.041694433
AtLeastIn1,Order,Cluster13,Ward,df_LatDephtDistance,239861.731714877
AtLeastIn1,Order,Cluster13,Ward,df_AbioticsDistance,225782.28526136
AtLeastIn1,Order,Cluster13,Medoid,df_LatDephtDistance,235270.407080811
AtLeastIn1,Order,Cluster13,Medoid,df_AbioticsDistance,221911.52046754
AtLeastIn1,Order,Cluster14,Ward,df_LatDephtDistance,235329.338945862
AtLeastIn1,Order,Cluster14,Ward,df_AbioticsDistance,221213.215362732
AtLeastIn1,Order,Cluster14,Medoid,df_LatDephtDistance,230847.382877269
AtLeastIn1,Order,Cluster14,Medoid,df_AbioticsDistance,219287.171971217
AtLeastIn1,Order,Cluster15,Ward,df_LatDephtDistance,231118.118333351
AtLeastIn1,Order,Cluster15,Ward,df_AbioticsDistance,218560.075303901
AtLeastIn1,Order,Cluster15,Medoid,df_LatDephtDistance,213176.867607828
AtLeastIn1,Order,Cluster15,Medoid,df_AbioticsDistance,202171.9176315
AtLeastIn1,Order,Cluster16,Ward,df_LatDephtDistance,230043.095839204
AtLeastIn1,Order,Cluster16,Ward,df_AbioticsDistance,217936.387489237
AtLeastIn1,Order,Cluster16,Medoid,df_LatDephtDistance,209072.275340172
AtLeastIn1,Order,Cluster16,Medoid,df_AbioticsDistance,198182.244480184
AtLeastIn1,Order,Cluster17,Ward,df_LatDephtDistance,181695.998940438
AtLeastIn1,Order,Cluster17,Ward,df_AbioticsDistance,170660.647180031
AtLeastIn1,Order,Cluster17,Medoid,df_LatDephtDistance,165446.590467784
AtLeastIn1,Order,Cluster17,Medoid,df_AbioticsDistance,155099.927713842
AtLeastIn1,Order,Cluster18,Ward,df_LatDephtDistance,174695.610690195
AtLeastIn1,Order,Cluster18,Ward,df_AbioticsDistance,164480.921397086
AtLeastIn1,Order,Cluster18,Medoid,df_LatDephtDistance,164597.60982694
AtLeastIn1,Order,Cluster18,Medoid,df_AbioticsDistance,154431.463794145
AtLeastIn1,Order,Cluster19,Ward,df_LatDephtDistance,173734.619248651
AtLeastIn1,Order,Cluster19,Ward,df_AbioticsDistance,163781.567371714
AtLeastIn1,Order,Cluster19,Medoid,df_LatDephtDistance,162452.058397288
AtLeastIn1,Order,Cluster19,Medoid,df_AbioticsDistance,152656.327877663
AtLeastIn1,Order,Cluster20,Ward,df_LatDephtDistance,155354.705446535
AtLeastIn1,Order,Cluster20,Ward,df_AbioticsDistance,146030.162818539
AtLeastIn1,Order,Cluster20,Medoid,df_LatDephtDistance,156086.046519108
AtLeastIn1,Order,Cluster20,Medoid,df_AbioticsDistance,147120.654828901
AtLeastIn1,Order,Cluster21,Ward,df_LatDephtDistance,153259.703878578
AtLeastIn1,Order,Cluster21,Ward,df_AbioticsDistance,143933.371074691
AtLeastIn1,Order,Cluster21,Medoid,df_LatDephtDistance,153678.965776786
AtLeastIn1,Order,Cluster21,Medoid,df_AbioticsDistance,145781.543788965
AtLeastIn1,Order,Cluster22,Ward,df_LatDephtDistance,148954.228276734
AtLeastIn1,Order,Cluster22,Ward,df_AbioticsDistance,139592.10154761
AtLeastIn1,Order,Cluster22,Medoid,df_LatDephtDistance,152283.670926946
AtLeastIn1,Order,Cluster22,Medoid,df_AbioticsDistance,144828.91005808
AtLeastIn1,Order,Cluster23,Ward,df_LatDephtDistance,144196.405951835
AtLeastIn1,Order,Cluster23,Ward,df_AbioticsDistance,136142.596371581
AtLeastIn1,Order,Cluster23,Medoid,df_LatDephtDistance,151392.705345198
AtLeastIn1,Order,Cluster23,Medoid,df_AbioticsDistance,144096.139014966
AtLeastIn1,Order,Cluster24,Ward,df_LatDephtDistance,140625.492132288
AtLeastIn1,Order,Cluster24,Ward,df_AbioticsDistance,133443.788828288
AtLeastIn1,Order,Cluster24,Medoid,df_LatDephtDistance,132826.189505718
AtLeastIn1,Order,Cluster24,Medoid,df_AbioticsDistance,125619.264484348
AtLeastIn1,Order,Cluster25,Ward,df_LatDephtDistance,139867.437203702
AtLeastIn1,Order,Cluster25,Ward,df_AbioticsDistance,132766.81225836
AtLeastIn1,Order,Cluster25,Medoid,df_LatDephtDistance,132351.358980528
AtLeastIn1,Order,Cluster25,Medoid,df_AbioticsDistance,125151.923192771
AtLeastIn1,Order,Cluster26,Ward,df_LatDephtDistance,137692.099746073
AtLeastIn1,Order,Cluster26,Ward,df_AbioticsDistance,131990.247101002
AtLeastIn1,Order,Cluster26,Medoid,df_LatDephtDistance,131042.512232177
AtLeastIn1,Order,Cluster26,Medoid,df_AbioticsDistance,124438.343431739
AtLeastIn1,Order,Cluster27,Ward,df_LatDephtDistance,136614.145499304
AtLeastIn1,Order,Cluster27,Ward,df_AbioticsDistance,131242.198806792
AtLeastIn1,Order,Cluster27,Medoid,df_LatDephtDistance,130760.117547111
AtLeastIn1,Order,Cluster27,Medoid,df_AbioticsDistance,124149.962372593
AtLeastIn1,Order,Cluster28,Ward,df_LatDephtDistance,128691.726798608
AtLeastIn1,Order,Cluster28,Ward,df_AbioticsDistance,123358.625406969
AtLeastIn1,Order,Cluster28,Medoid,df_LatDephtDistance,130193.125625618
AtLeastIn1,Order,Cluster28,Medoid,df_AbioticsDistance,123576.950247297
AtLeastIn1,Order,Cluster29,Ward,df_LatDephtDistance,127503.961621185
AtLeastIn1,Order,Cluster29,Ward,df_AbioticsDistance,122165.954946322
AtLeastIn1,Order,Cluster29,Medoid,df_LatDephtDistance,117344.206548389
AtLeastIn1,Order,Cluster29,Medoid,df_AbioticsDistance,110901.259564412
AtLeastIn1,Order,Cluster30,Ward,df_LatDephtDistance,119721.861650228
AtLeastIn1,Order,Cluster30,Ward,df_AbioticsDistance,114871.458116655
AtLeastIn1,Order,Cluster30,Medoid,df_LatDephtDistance,116908.784861042
AtLeastIn1,Order,Cluster30,Medoid,df_AbioticsDistance,110613.92781371
AtLeastIn1,Order,Cluster31,Ward,df_LatDephtDistance,118501.836491809
AtLeastIn1,Order,Cluster31,Ward,df_AbioticsDistance,113726.991846706
AtLeastIn1,Order,Cluster31,Medoid,df_LatDephtDistance,116742.041894999
AtLeastIn1,Order,Cluster31,Medoid,df_AbioticsDistance,110479.651053394
AtLeastIn1,Order,Cluster32,Ward,df_LatDephtDistance,107040.04877086
AtLeastIn1,Order,Cluster32,Ward,df_AbioticsDistance,102287.662419575
AtLeastIn1,Order,Cluster32,Medoid,df_LatDephtDistance,114510.483275771
AtLeastIn1,Order,Cluster32,Medoid,df_AbioticsDistance,108462.642470001
AtLeastIn1,Order,Cluster33,Ward,df_LatDephtDistance,106540.916387094
AtLeastIn1,Order,Cluster33,Ward,df_AbioticsDistance,101881.754838783
AtLeastIn1,Order,Cluster33,Medoid,df_LatDephtDistance,106394.664591398
AtLeastIn1,Order,Cluster33,Medoid,df_AbioticsDistance,100769.197803486
AtLeastIn1,Order,Cluster34,Ward,df_LatDephtDistance,82857.0961878094
AtLeastIn1,Order,Cluster34,Ward,df_AbioticsDistance,78275.2922088558
AtLeastIn1,Order,Cluster34,Medoid,df_LatDephtDistance,106213.046789398
AtLeastIn1,Order,Cluster34,Medoid,df_AbioticsDistance,100585.658358261
AtLeastIn1,Order,Cluster35,Ward,df_LatDephtDistance,81922.5050874983
AtLeastIn1,Order,Cluster35,Ward,df_AbioticsDistance,77777.2757395655
AtLeastIn1,Order,Cluster35,Medoid,df_LatDephtDistance,105723.101588656
AtLeastIn1,Order,Cluster35,Medoid,df_AbioticsDistance,100090.812073498
AtLeastIn1,Order,Cluster36,Ward,df_LatDephtDistance,77122.9870130074
AtLeastIn1,Order,Cluster36,Ward,df_AbioticsDistance,74027.4664784016
AtLeastIn1,Order,Cluster36,Medoid,df_LatDephtDistance,103008.036561382
AtLeastIn1,Order,Cluster36,Medoid,df_AbioticsDistance,98014.0945020987
AtLeastIn1,Order,Cluster37,Ward,df_LatDephtDistance,73651.7603228503
AtLeastIn1,Order,Cluster37,Ward,df_AbioticsDistance,70693.2562261163
AtLeastIn1,Order,Cluster37,Medoid,df_LatDephtDistance,102593.844301098
AtLeastIn1,Order,Cluster37,Medoid,df_AbioticsDistance,97608.4942227455
AtLeastIn1,Order,Cluster38,Ward,df_LatDephtDistance,73536.2724303974
AtLeastIn1,Order,Cluster38,Ward,df_AbioticsDistance,70576.6522947396
AtLeastIn1,Order,Cluster38,Medoid,df_LatDephtDistance,98785.7615777998
AtLeastIn1,Order,Cluster38,Medoid,df_AbioticsDistance,94533.4637110648
AtLeastIn1,Order,Cluster39,Ward,df_LatDephtDistance,72770.198137223
AtLeastIn1,Order,Cluster39,Ward,df_AbioticsDistance,69888.7385922483
AtLeastIn1,Order,Cluster39,Medoid,df_LatDephtDistance,98296.0344019502
AtLeastIn1,Order,Cluster39,Medoid,df_AbioticsDistance,94038.9704164365
AtLeastIn1,Order,Cluster40,Ward,df_LatDephtDistance,70919.6353319177
AtLeastIn1,Order,Cluster40,Ward,df_AbioticsDistance,68322.6940766897
AtLeastIn1,Order,Cluster40,Medoid,df_LatDephtDistance,98076.4420992471
AtLeastIn1,Order,Cluster40,Medoid,df_AbioticsDistance,93820.0936420243
AtLeastIn1,Order,Cluster41,Ward,df_LatDephtDistance,70108.6048134337
AtLeastIn1,Order,Cluster41,Ward,df_AbioticsDistance,67503.3166690956
AtLeastIn1,Order,Cluster41,Medoid,df_LatDephtDistance,88646.8399048875
AtLeastIn1,Order,Cluster41,Medoid,df_AbioticsDistance,84381.5654677772
AtLeastIn1,Order,Cluster42,Ward,df_LatDephtDistance,69507.0786948058
AtLeastIn1,Order,Cluster42,Ward,df_AbioticsDistance,67156.313486832
AtLeastIn1,Order,Cluster42,Medoid,df_LatDephtDistance,88632.4540448875
AtLeastIn1,Order,Cluster42,Medoid,df_AbioticsDistance,84367.0614717037
AtLeastIn1,Order,Cluster43,Ward,df_LatDephtDistance,69409.170537321
AtLeastIn1,Order,Cluster43,Ward,df_AbioticsDistance,67060.2079510278
AtLeastIn1,Order,Cluster43,Medoid,df_LatDephtDistance,87995.1805223744
AtLeastIn1,Order,Cluster43,Medoid,df_AbioticsDistance,83723.5328701962
AtLeastIn1,Order,Cluster44,Ward,df_LatDephtDistance,69342.6971482189
AtLeastIn1,Order,Cluster44,Ward,df_AbioticsDistance,67018.5848788318
AtLeastIn1,Order,Cluster44,Medoid,df_LatDephtDistance,87502.2111541079
AtLeastIn1,Order,Cluster44,Medoid,df_AbioticsDistance,83377.2471743832
AtLeastIn1,Order,Cluster45,Ward,df_LatDephtDistance,69241.9168346174
AtLeastIn1,Order,Cluster45,Ward,df_AbioticsDistance,66916.6654640653
AtLeastIn1,Order,Cluster45,Medoid,df_LatDephtDistance,85417.9597567566
AtLeastIn1,Order,Cluster45,Medoid,df_AbioticsDistance,81307.1831736046
AtLeastIn1,Order,Cluster46,Ward,df_LatDephtDistance,68538.7380271462
AtLeastIn1,Order,Cluster46,Ward,df_AbioticsDistance,66320.4119090769
AtLeastIn1,Order,Cluster46,Medoid,df_LatDephtDistance,85171.3867562282
AtLeastIn1,Order,Cluster46,Medoid,df_AbioticsDistance,81155.6529207071
AtLeastIn1,Order,Cluster47,Ward,df_LatDephtDistance,68133.3255901313
AtLeastIn1,Order,Cluster47,Ward,df_AbioticsDistance,65930.7112911128
AtLeastIn1,Order,Cluster47,Medoid,df_LatDephtDistance,85043.5802913186
AtLeastIn1,Order,Cluster47,Medoid,df_AbioticsDistance,81028.8410802021
AtLeastIn1,Order,Cluster48,Ward,df_LatDephtDistance,68098.1243657836
AtLeastIn1,Order,Cluster48,Ward,df_AbioticsDistance,65897.0095386867
AtLeastIn1,Order,Cluster48,Medoid,df_LatDephtDistance,84111.0235191204
AtLeastIn1,Order,Cluster48,Medoid,df_AbioticsDistance,80088.8708745671
AtLeastIn1,Order,Cluster49,Ward,df_LatDephtDistance,58053.4069183953
AtLeastIn1,Order,Cluster49,Ward,df_AbioticsDistance,55788.3110072981
AtLeastIn1,Order,Cluster49,Medoid,df_LatDephtDistance,83756.7965742604
AtLeastIn1,Order,Cluster49,Medoid,df_AbioticsDistance,79817.3956043956
AtLeastIn1,Order,Cluster50,Ward,df_LatDephtDistance,56846.8492926595
AtLeastIn1,Order,Cluster50,Ward,df_AbioticsDistance,54570.940096889
AtLeastIn1,Order,Cluster50,Medoid,df_LatDephtDistance,83040.3528225916
AtLeastIn1,Order,Cluster50,Medoid,df_AbioticsDistance,79096.0808658416
AtLeastIn1,Family,Cluster01,Ward,df_LatDephtDistance,4850881.03217741
AtLeastIn1,Family,Cluster01,Ward,df_AbioticsDistance,4700037.26008162
AtLeastIn1,Family,Cluster01,Medoid,df_LatDephtDistance,4850881.03217741
AtLeastIn1,Family,Cluster01,Medoid,df_AbioticsDistance,4700037.26008162
AtLeastIn1,Family,Cluster02,Ward,df_LatDephtDistance,2009758.09679521
AtLeastIn1,Family,Cluster02,Ward,df_AbioticsDistance,1920177.99446147
AtLeastIn1,Family,Cluster02,Medoid,df_LatDephtDistance,1697711.44275441
AtLeastIn1,Family,Cluster02,Medoid,df_AbioticsDistance,1586042.84072343
AtLeastIn1,Family,Cluster03,Ward,df_LatDephtDistance,1684958.23578702
AtLeastIn1,Family,Cluster03,Ward,df_AbioticsDistance,1628275.4206389
AtLeastIn1,Family,Cluster03,Medoid,df_LatDephtDistance,1425642.08391917
AtLeastIn1,Family,Cluster03,Medoid,df_AbioticsDistance,1353937.36234661
AtLeastIn1,Family,Cluster04,Ward,df_LatDephtDistance,910240.115029213
AtLeastIn1,Family,Cluster04,Ward,df_AbioticsDistance,866059.159474476
AtLeastIn1,Family,Cluster04,Medoid,df_LatDephtDistance,1044762.70442764
AtLeastIn1,Family,Cluster04,Medoid,df_AbioticsDistance,976896.419269922
AtLeastIn1,Family,Cluster05,Ward,df_LatDephtDistance,843973.421407688
AtLeastIn1,Family,Cluster05,Ward,df_AbioticsDistance,799088.926876335
AtLeastIn1,Family,Cluster05,Medoid,df_LatDephtDistance,945729.291646928
AtLeastIn1,Family,Cluster05,Medoid,df_AbioticsDistance,880254.29047631
AtLeastIn1,Family,Cluster06,Ward,df_LatDephtDistance,595192.129391099
AtLeastIn1,Family,Cluster06,Ward,df_AbioticsDistance,550153.768783056
AtLeastIn1,Family,Cluster06,Medoid,df_LatDephtDistance,497680.646109106
AtLeastIn1,Family,Cluster06,Medoid,df_AbioticsDistance,438535.026058529
AtLeastIn1,Family,Cluster07,Ward,df_LatDephtDistance,546412.039166478
AtLeastIn1,Family,Cluster07,Ward,df_AbioticsDistance,518959.042764764
AtLeastIn1,Family,Cluster07,Medoid,df_LatDephtDistance,493032.732212225
AtLeastIn1,Family,Cluster07,Medoid,df_AbioticsDistance,437036.885691558
AtLeastIn1,Family,Cluster08,Ward,df_LatDephtDistance,496629.422774686
AtLeastIn1,Family,Cluster08,Ward,df_AbioticsDistance,475464.938933173
AtLeastIn1,Family,Cluster08,Medoid,df_LatDephtDistance,420608.665556092
AtLeastIn1,Family,Cluster08,Medoid,df_AbioticsDistance,386261.57886906
AtLeastIn1,Family,Cluster09,Ward,df_LatDephtDistance,250196.805517189
AtLeastIn1,Family,Cluster09,Ward,df_AbioticsDistance,229532.37992871
AtLeastIn1,Family,Cluster09,Medoid,df_LatDephtDistance,413540.321074237
AtLeastIn1,Family,Cluster09,Medoid,df_AbioticsDistance,380915.265441029
AtLeastIn1,Family,Cluster10,Ward,df_LatDephtDistance,244507.748972316
AtLeastIn1,Family,Cluster10,Ward,df_AbioticsDistance,224562.768841886
AtLeastIn1,Family,Cluster10,Medoid,df_LatDephtDistance,396636.664691317
AtLeastIn1,Family,Cluster10,Medoid,df_AbioticsDistance,365796.204860517
AtLeastIn1,Family,Cluster11,Ward,df_LatDephtDistance,233288.244574654
AtLeastIn1,Family,Cluster11,Ward,df_AbioticsDistance,216213.527734543
AtLeastIn1,Family,Cluster11,Medoid,df_LatDephtDistance,338074.423588017
AtLeastIn1,Family,Cluster11,Medoid,df_AbioticsDistance,290559.287391746
AtLeastIn1,Family,Cluster12,Ward,df_LatDephtDistance,224062.70431274
AtLeastIn1,Family,Cluster12,Ward,df_AbioticsDistance,206926.772444511
AtLeastIn1,Family,Cluster12,Medoid,df_LatDephtDistance,303324.586143816
AtLeastIn1,Family,Cluster12,Medoid,df_AbioticsDistance,266650.032197595
AtLeastIn1,Family,Cluster13,Ward,df_LatDephtDistance,204986.546148094
AtLeastIn1,Family,Cluster13,Ward,df_AbioticsDistance,188693.76593203
AtLeastIn1,Family,Cluster13,Medoid,df_LatDephtDistance,272815.684233651
AtLeastIn1,Family,Cluster13,Medoid,df_AbioticsDistance,251352.250822848
AtLeastIn1,Family,Cluster14,Ward,df_LatDephtDistance,187305.271851918
AtLeastIn1,Family,Cluster14,Ward,df_AbioticsDistance,175527.981592743
AtLeastIn1,Family,Cluster14,Medoid,df_LatDephtDistance,262235.801402684
AtLeastIn1,Family,Cluster14,Medoid,df_AbioticsDistance,241569.909281157
AtLeastIn1,Family,Cluster15,Ward,df_LatDephtDistance,180571.565696863
AtLeastIn1,Family,Cluster15,Ward,df_AbioticsDistance,171373.646886477
AtLeastIn1,Family,Cluster15,Medoid,df_LatDephtDistance,258040.949728753
